name,na,nc,ns,fs,fc,pitch,element_width,aperture_width,zlims,angles_range,RF,IQ,type,source,set,path
TSH476,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH476.hdf5
TSH477,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH477.hdf5
TSH478,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH478.hdf5
TSH479,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH479.hdf5
TSH480,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH480.hdf5
TSH481,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH481.hdf5
TSH482,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH482.hdf5
TSH483,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH483.hdf5
TSH484,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH484.hdf5
TSH485,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH485.hdf5
TSH486,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH486.hdf5
TSH487,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH487.hdf5
TSH488,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH488.hdf5
TSH489,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH489.hdf5
TSH490,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH490.hdf5
TSH491,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH491.hdf5
TSH492,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH492.hdf5
TSH493,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH493.hdf5
TSH494,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH494.hdf5
TSH495,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH495.hdf5
TSH496,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH496.hdf5
TSH497,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH497.hdf5
TSH498,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH498.hdf5
TSH499,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH499.hdf5
TSH500,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH500.hdf5
TSH501,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH501.hdf5
carotid_cross_expe_dataset_rf,75,128,1536,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,in vivo,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/carotid_cross_expe_dataset_rf.hdf5
carotid_long_expe_dataset_rf,75,128,1536,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,in vivo,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/carotid_long_expe_dataset_rf.hdf5
contrast_speckle_expe_dataset_rf,75,128,3328,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,phantom,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_expe_dataset_rf.hdf5
contrast_speckle_simu_dataset_rf,75,128,1891,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,simulation,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_simu_dataset_rf.hdf5
resolution_distorsion_expe_dataset_rf,75,128,3328,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,phantom,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_expe_dataset_rf.hdf5
resolution_distorsion_simu_dataset_rf,75,128,1527,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",1,0,simulation,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_simu_dataset_rf.hdf5
carotid_cross_expe_dataset_iq,75,128,384,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,in vivo,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/carotid_cross_expe_dataset_iq.hdf5
carotid_long_expe_dataset_iq,75,128,384,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,in vivo,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/carotid_long_expe_dataset_iq.hdf5
contrast_speckle_expe_dataset_iq,75,128,832,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,phantom,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_expe_dataset_iq.hdf5
contrast_speckle_simu_dataset_iq,75,128,473,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,simulation,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_simu_dataset_iq.hdf5
resolution_distorsion_expe_dataset_iq,75,128,832,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,phantom,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_expe_dataset_iq.hdf5
resolution_distorsion_simu_dataset_iq,75,128,382,20.832,5.208,0.3,0.27,38.4,"[5e-3, 50e-3]","[-16, 16]",0,1,simulation,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_simu_dataset_iq.hdf5
